business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,review_id,user_id,review_text
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,gAAAIdJuYYVQQmGhGhUdcw,Lcdr3N9uoSba4T2b7paWRA,"When you go here, expect to eat! My friend and her daughter suggested this restaurant because we were meeting to chat and then go to the Salvador Dali museum. She had never been here but read that it was good for the cost of the food. Oh yeah!

My son and I should have shared his beef enchilada because he couldn't finish his meal. I couldn't finish my meal even though I really tried. We will eat smarter next time. The meal I had was a ground beef with rice and beans. It was two plates of delicious food. 

The meal was so tasty. The sides were rice and beans, plus I got a side of plantains. Everything was delicious! The people serving the food were wonderful and helpful and friendly. All in all this was a wonderful experience. When we go back to St. Pete's we will be going here again."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,J4hTeRxsBHvtDxFM4DXi3w,Ck6SoHFdGX8e1HiKzhJIeA,"Excellent sirloin tips, best mashed potatoes and green beans I have had in years. Very friendly and helpful wait staff. Ask for Gracie she will stear you in the right direction."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,ap9sAiYc8hQvFEL3z4x7Jg,73MatJ8Ko5OGFkF90mskyQ,The best most authentic black beans in the Bay area. They should rename the place to black beans !
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,DYBpyPqNDlhWLytloDX9PA,jXG2KKBVpJdPq5b-WXFQHw,"I'm not a regular when it comes to Cuban food but I'm always up for trying something at least once.  I was visiting the Tampa/St. Pete area for the first time and at lunch, someone suggested this place.  

My initial impression is this place is a small death trap of a location.  There aren't many places to sit so I suggest your take your food to go.  They had lots of already-made food if that's what you're looking for.  I, on the other hand, ordered the ""famous pork wrap"" with everything (including lettuce and tomato).  My experience and seeing the experience of others is if you order the already prepared food, you eat sooner than later.  If you order something they need to prepare (like the famous pork wrap), be ready to wait.....and wait....and wait.

The wrap came out similar to a burrito.  I think the only thing separating this wrap from a burrito is the official label of ""wrap"" and not ""burrito.""

Like a Yelp 3-star review says, my wrap was ""A-OK.""  It wasn't memorable but it wasn't awful.  It came with some sort of cilantro-garlic butter concoction which sketched me out.  My little cup was all separated with the oil on top and I just couldn't being myself to use it.  There wasn't much meat in my wrap but there was plenty of rice.

Um....Not sure I'll be back soon.  There are plenty of other food options in the area to choose from and I'm more likely to try new options than a repeat option.  However, if the group wants Pepo again, I won't put up a fight and try something else beside the wrap."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,JihD95KKr2ocrajUFoYE3A,5KUaFqVZRFUjMMOCKC4gmA,"We arrived home opened the ""to go box"" and I could not believe how black the boliche was!! As it was sitting out all day! I should had checked the box before leaving but me as hungry as I was..dumb me! Boliche I've had like La Magarita's in Tampa were like stewed over tomato paste and was good this one seemed was stewed with black beans! They did gave a big portion ($24 for both items) ate half of the portion the rest to my dog!

Indeed I was disappointed but I will give it a try again just to see if it was fluke?"
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,2WRTb7r9IcdNuAnfVbF7eQ,a9qfIqE5toA0WgOYTMyw3g,"Born and raised in Miami and being cuban, i kno good Cuban food like i kno every line in the movie Scarface. And im going to be honest Pipo's ain't bad, its actually pretty decent. My beef with the place is the price for a cafeteria style restaurant. I paid 10 bucks for pork, black beans and rice. Now black beans and rice go together as 1. If your cuban you cant have one without the other. That's not 2 sides, that's 1 side, what you trying pull Pipo? When you get off the boat? Now if you threw some platanitos on there maybe id give you guys a pass, And even then 10 bucks man, its just kinda steep. My old lady can whip that up for a kiss on the cheek. That's how i like to pay for my cuban food, through shameless affection. 3 stars that's all you papo"
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,HulLo9UI-puvYsKrV7bmXA,dUkUcH9heB3jhch7LwwFmQ,"Went one Saturday afternoon, not to busy.  Food was right there at the counter,  buffet style.  You tell the waitress what you want and they plate the food and serve it. Food was good. The dining area old and falling apart. Serving cups, plates and utensils old as well. Staff was nice."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,pLgoTd2ojSxfeYnMEY0FOg,3qdo2MRepf3cUuG747qqxA,"I love this place! The food is always delicious and the staff is very friendly. I always get the pork with black beans, rice and platanos! I stop here almost every morning for a large cafe con leche before I drive over the bridge! Que rico!!!!!"
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,uAJYBuDV4iKuMHj0Q3h7fg,G2tFwrgO0Lw79U0DynmdpA,Great spot for a authentic Cuban bite. Food is super authentic and the prices are very reasonable. Love stopping in for a quick lunch and they even deliver. Awesome local spot!
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,oGwRUoeIAPltXvI7i99tyg,YHYOWmShnfI4KLkT9cMjyg,"I Love this place! Great Cafe con Leche, Cuban sandwiches & Rice and beans!!!"
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,WLZ1Onj0TrwebXRID2Vx6A,P8hGt9IsEJy51TeQUTQ76g,"First time try today, had an Empanada and fried pork with rice and beans. Food was delicious!! Great price! Good lunch joint and the staff was very courteous and patient with this very indecisive customer Lol must try for anyone!"
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,WloYgfiNh6kyTH-iPTWaLg,IyIsFkVY48JWa01inv-7zA,"The roast pork was excellent, the baked chicken was a little lacking in flavor. The portions are huge and the folks that serve you are very nice."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,xjYm-Wqw1NlHaygx0fGiRQ,SiqnwFMQq90rLlm0OKFUjQ,"The food is pretty good and is served in plentiful portions, but is a bit pricey. Also, there isn't a lot of parking spaces, so carpool if possible. When I went, the AC was broken, so that played a deciding factor in my rating."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,SqfyVcoZPz-eMSgWdmo1dQ,7te2OLR4FaNjTjGsjp2k4w,"A carb lovers paradise! The amount of rice, bread, and fried dough will be an evident experience when ordering food here. I enjoyed the savory Ropa vieja and beans as a small meal. The yellow rice is literally white rice with yellow-orange food coloring, not really any seasoning that you would experience in other Cuban restaurants. I noticed the empanadas looked big, but in reality, they're bite size if you remove the excess fried dough. I also thought $11 for 75% rice was excessive. Other than that, the food is decent. I would recommend a shot at this place. Perhaps, it was my luck ;-)"
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,qKGUG6LT6sdnECP0ifHuJg,KFpuk3JmuotAlexwi5tf5g,This spot seems small but it's full of flavor! Being Hispanic I have high expectations and they deliver!. They have prepared food ready to eat daily and on the days that we don't feel like cooking we usually stop by and ONE special feeds two. They also have really good and affordable breakfast. 2.99! They have made to order dishes like ropa vieja that are delicious too. They are all friendly there. We will be going back over and over! A little hard to get into it. Better if you're coming from the south on 4th. They usually have plenty parking.
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,L0M8rtwxg1BqqCh8rA9YUg,UvllRDay_G_HWh1qit99zw,Stopped for a bite Tues Eve and was disappointed. Hubby had original pork sandwich-bland. I had Spanish beans and yellow rice- again not much taste.  Would not recommend going in eve before closing
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,bATguk9wOTi7giN8Dfl3FQ,WaEr14aZHSKrfJYkIQesIg,"I literally drool thinking of this place. I have been to Florida 4 times in the last ten years and that is frankly just not enough Pipos, I love that it is cafeteria style because sometimes I want two types of rice or two main courses. The fried plantains are amazing."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,BhAbtrkSc8Mls7BjVcMjHA,YqMqYSaX0pS2O_yubRRWZw,"Stopped in on a whim after driving by without coffee in the car (oh the horror!). Got a cafe con leche, pastelito con guayava y queso, and fried plantains to go--all muy delicioso. Counter service was quick and friendly, and dining area looked clean and cozy. Prices are good, and the rest of the lunch items looked and smelled fantastic. I'll be back!"
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,gyOLQy4HCA6Jjp1y_QY46g,9Ji9wXJmtiyM5PrL8wt8yg,"I decided to pop in for lunch the other day with my parents. My mother is Cuban so I have grown up eating good Cuban food. The service is fast and friendly, but unfortunately, the food was very bland and tasteless. I tried to doctor it up with their condiments just so I could eat it, but condiments can only help so much. We were disappointed to say the least.

I'm sure the $2.99 breakfast deal is good and maybe a Cuban sandwich, but that's probably about it."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,YQaA59VHqHOeCX2Jrvx1og,Asz8ISAKP4Aka8Ro8iP9Uw,"Modest cuban cafe that's easy to miss. I'm not saying its the best cuban food you will ever have, but it is really really good and an unbeluevable value. 
Today I tried the chicken empanada and the stuffed potato and they were only 2.50 each. The empanadas were so flaky and crisp. The stuffed potatoes are truly out of this world, filled with wonderfully seasoned beef surrounded by yummy mashed potatoes and fried. Get them while they're hot.
I've been avoiding red pork so I cant speak for the pork dishes, but the chicken dishes I've had have all been extremely tender. 
They have fresh tamales and fried plantains that are wonderful as well. I really dig the large quantity of drink options, guava nectar goes perfectly with practically any dish served. They also have cuban coffees, desserts and pastries. 
I haven't had the breakfast, but they have a special advertized out front for 2 eggs, cuban toast, and cafe con leche for $2.99. Couldn't really go wrong with that. This place is clean, fast, and the employees are friendly. Definitely coming back."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,hyatBkv3-SHPArFu1O9lAQ,gBsRI624ZpbE1F_Hijsy7A,"This place is excellent! Came here on a whim for a quick breakfast, and was very pleased. I recommend the omelette sandwich with chorizo! But the original breakfast is $3, and super filling. Coffee, eggs, toast, literally can't get better than that."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,jjNx1nU9d2c9HEPpoEyWwQ,_zcWvdP17XMISTv2NIvL9w,"Being Cuban and from Miami, it can be kinda hard to please my taste buds here in the Tampa Bay area. It's not quite like how my abuela makes it, nor any of the other Cuban places I've eaten at. It was definitely lacking that Cuban charm. The Cuban sandwich was pretty good, but the rice, plantains, and chicken, ugh. Plus, they won't be winning any customer service awards any time soon. But I wouldn't have minded that if my rice was at least pleasant. Oh well. I'll come back for a sandwich though."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,Ov9EUZS5GaWe6LNBswJ4FQ,RK6AT57Ndo0CnXb0UHULVg,"A little pricey for regular cuban food than most places, really small place parking even smaller, yet the food is good (sometimes) cust serv ok getting there and getting out its a hassle due to their location.. Good place in overall for a quick cuban food."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,z5W1zDqdrKzMugC5FEAPdA,hJFXIewOQqXGhSVsw7X6FQ,"This is my favorite lunch place when I'm at work in the Pinellas Park area. Their Cuban food is so good. Some days I just want rice and beans, other I get the full lunch specials.  The cafe con leche a is great too. Just a great local place to eat at."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,gu4YAJYnTW9Ik11awAp8Gw,__QLyY_W06q10ZfBQg7Dcg,"After several u-turns, I finally managed to find this place. Parking is limited, so I was glad to get there early to meet my coworker for lunch last week.

The restaurant is very small, clean and fills up quickly. The staff was very friendly and the service was very good. The portions of food are enormous. Great value for the price. 

With that said, I found the food to be bland. I am a salt-aholic anyways, but even after adding both salt and pepper, there was a still a lack in flavor. The chicken was very dry. The Garbanzo bean soup was lacking in taste, too. My coworker said the chicken was dry that was served on his enchiladas, as well.

This restaurant was unbelievably busy at lunch time, so they must be doing something right. Maybe I just ordered the wrong entree. 

Would I go back? Probably not, the place was hard to find and I am blessed to live close to Columbus Avenue, which is home to many delicious Cuban restaurants. I have been spoiled."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,tpfDjImk76V_cGMjXjitzQ,EEmX5sKYl64X1r5VIIqs3g,"I haven't had anything that wasn't delicious, the portions are large, the service is consistently pleasant, and the coffee is excellent! I noticed some other reviewers are Cuban, which I am not, but I am picky about where I eat and I never hesitate to eat here."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,Dg8jqBQbVO91wIaDWLMpIw,0Z9bZOw1fL_qmXYTjDDwnw,"Let's talk about food: delicious, unpretentious latin food served to you hot, and often cooked to order! Humongous portions! Such savory yuca con mojo on top of my rice and beans, together with the tamale!... To me, the perfect dinner, very satisfactory! This, and the homey, humble atmosphere of this place will make me come back... again."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,77KgXcQGnP18TY2WjfMolg,h1zrIjfFH6lyDxbltfHpcg,"Simple, tasty Cuban cafeteria.  Picadillo (seasoned ground beef) was a huge portion and very good.  Fried plantains were excellent.  Great for take-out or relaxed dinner.  Very casual.  Friendly people behind the counter.  Cuban food is much better in Tampa, but this is the best option for NE St Pete."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,2mksCAm_JRAcK3JQLFY7gA,cTVVfPw3F9QuvBj3uWxT7w,Great Cuban food!! Served and cooked by Cubans! Need I say more!?! Cuban portions of food :) Everything has the traditional Cuban flavor. Parking is a little limited and not a lot of room for groups more than 5. There's outside seating. The place is old but clean. You can tell it's run by family or they just get along like real Cubans do :) This is definitely on my comeback and recommend lists!
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,KIbvm6SK_LRE3Bgj5cFRGQ,Iu4X-h5dws4p4YMlXA1hUQ,My family and I just recently moved to St. Petersburg and wanted to try out the local Cuban cafe. Sadly we did not get what we hoped for. We placed a pickup order and thought we were going to have a great breakfast. The order was wrong once we arrived to pick it up. Our items were rang up incorrectly and the service was terrible. Needless to say this was our first and last time visiting this location.
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,cZEdMAHuEqh2ip8KsvDShA,1JSt9pI5oIqA5pHxfocF5w,"Come hungry. The portions are huge. I had their ropa vieja, beat one I've had at a restaurant so far. Would definitely come again."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,twA5UjoyLEa5yEUJxZEirw,L6gt9T0YH3SYXoqsNC9_TA,I have never been to this place but I gave it a try. The Cuban food was authentic. I tired a Cuban and some coffee and was pleased. If you are in the area give it a try.
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,y55VlGsEqbgpJWUYzKRoRg,61P1_nezsb5qF8dqXPnXGg,"Decent Cuban off the highway.  Portions are very generous, prices are low, quality is decent and respectable.   I tried the recommended roast pork with moros (cuban rice & beans) and green beans.  This is mostly a take-out place, but they do have seating, including outdoor seating."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,-hQaMXjqgxOE8L_TPf2zKQ,gEDX04cRGT-vtASY3x8qsA,"I had a to go order of pork, yucca, black beans and a tamale.  It was all in a pool of yellow oil so I spent $14 + tip for good that I had to throw away because looking at the oil, it was impossible enjoy the meal and think of any other flavor in the forefront except the oil. 

I could tell the yucca and the beans would have had a nice flavor but the pork was bland in flavor and I want a fan of the texture.  On a positive note, the staff was nice. 

Next time I'll drive to my favorite place for pork, even though it's in Tampa."
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,st. petersburg,FL,33702,27.863139,-82.6384169,4.0,135,VmCs0JXQnowvQQ7uMaoP4w,V3yNUmmfl2VRWtgMPPat3A,"Good food, attentive service.   The meals were reasonably priced and had great flavor (croquetas are delish!).   Solid suggestion from my friend Julie - will be back for more."
